dd hh:mm:ss.mss,session_id,sql_text,login_name,wait_info,CPU,tempdb_allocations,tempdb_current,blocking_session_id,reads,writes,physical_reads,used_memory,status,tran_start_time,open_tran_count,percent_complete,host_name,database_name,program_name,start_time,login_time,request_id,collection_time,tasks,context_switches
00 00:02:30.000,301,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=150100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,84,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:01.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:29.000,302,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=149200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,184,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:02.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:28.000,303,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=148300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,130,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:03.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:27.000,304,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=147400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,187,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:04.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:26.000,305,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=146500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,87,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:05.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:25.000,306,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=145600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,156,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:06.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:24.000,307,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=144700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,192,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:07.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:23.000,308,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=143800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,67,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:08.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:22.000,309,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=142900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,86,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:09.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:22.000,310,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=142000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,79,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:10.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:21.000,311,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=141100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,162,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:11.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:20.000,312,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=140200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,129,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:12.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:19.000,313,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=139300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,89,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:13.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:18.000,314,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=138400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,120,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:14.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:17.000,315,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=137500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,79,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:15.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:16.000,316,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=136600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,101,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:16.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:15.000,317,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=135700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,149,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:17.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:14.000,318,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=134800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,81,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:18.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:30.000,0,0
00 00:02:36.000,300,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=156000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,179,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:00.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:35.000,301,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=155100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,104,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:01.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:34.000,302,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=154200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,185,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:02.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:33.000,303,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=153300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,153,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:03.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:32.000,304,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=152400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,168,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:04.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:31.000,305,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=151500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,68,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:05.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:30.000,306,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=150600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,189,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:06.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:29.000,307,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=149700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,192,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:07.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:28.000,308,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=148800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,163,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:08.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:27.000,309,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=147900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,109,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:09.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:27.000,310,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=147000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,149,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:10.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:26.000,311,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=146100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,197,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:11.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:25.000,312,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=145200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,120,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:12.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:24.000,313,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=144300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,159,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:13.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:23.000,314,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=143400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,143,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:14.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:22.000,315,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=142500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,147,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:15.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:21.000,316,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=141600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,169,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:16.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:20.000,317,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=140700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,199,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:17.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:19.000,318,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=139800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,100,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:18.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:35.000,0,0
00 00:02:41.000,300,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=161000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,199,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:00.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:40.000,301,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=160100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,140,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:01.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:39.000,302,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=159200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,70,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:02.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:38.000,303,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=158300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,166,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:03.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:37.000,304,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=157400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,96,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:04.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:36.000,305,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=156500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,172,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:05.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:35.000,306,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=155600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,142,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:06.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:34.000,307,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=154700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,73,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:07.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:33.000,308,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=153800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,72,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:08.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:32.000,309,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=152900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,142,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:09.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:32.000,310,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=152000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,116,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:10.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:31.000,311,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=151100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,76,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:11.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:30.000,312,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=150200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,98,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:12.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:29.000,313,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=149300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,131,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:13.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:28.000,314,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=148400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,123,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:14.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:27.000,315,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=147500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,196,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:15.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:26.000,316,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=146600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,95,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:16.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:25.000,317,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=145700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,136,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:17.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:24.000,318,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=144800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,180,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:18.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:23.000,319,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=143900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,97,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:19.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:40.000,0,0
00 00:02:46.000,300,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=166000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,178,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:00.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:45.000,301,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=165100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,89,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:01.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:44.000,302,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=164200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,197,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:02.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:43.000,303,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=163300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,129,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:03.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:42.000,304,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=162400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,85,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:04.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:41.000,305,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=161500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,138,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:05.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:40.000,306,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=160600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,176,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:06.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:39.000,307,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=159700 lastwaittype=THREADPOOL,0,0,0,,0,0,0,168,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:07.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:38.000,308,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=158800 lastwaittype=THREADPOOL,0,0,0,,0,0,0,90,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:08.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:37.000,309,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=157900 lastwaittype=THREADPOOL,0,0,0,,0,0,0,141,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:09.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:37.000,310,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=157000 lastwaittype=THREADPOOL,0,0,0,,0,0,0,149,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:10.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:36.000,311,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=156100 lastwaittype=THREADPOOL,0,0,0,,0,0,0,174,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:11.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:35.000,312,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=155200 lastwaittype=THREADPOOL,0,0,0,,0,0,0,117,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:12.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:34.000,313,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=154300 lastwaittype=THREADPOOL,0,0,0,,0,0,0,109,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:13.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:33.000,314,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=153400 lastwaittype=THREADPOOL,0,0,0,,0,0,0,124,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:14.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:32.000,315,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=152500 lastwaittype=THREADPOOL,0,0,0,,0,0,0,99,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:15.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
00 00:02:31.000,316,EXEC dbo.usp_LoadDailyExtract @RunDate = @p1,svc_etl,THREADPOOL waittime=151600 lastwaittype=THREADPOOL,0,0,0,,0,0,0,131,suspended,,0,0.0,ETL-WRK-03,StagingDB,SSIS-Package-NightlyLoad,2026-04-11 03:15:16.000,2026-04-11 03:14:00.000,0,2026-04-11 03:17:45.000,0,0
